date,brand,package,country,revenue_rank_tools,revenue_rank_apps,revenue_rank_overall,top_free_rank_tools,top_free_rank_apps,top_free_rank_overall,status,status_detail,source_url,crawl_time,page_loaded_screenshot,tooltip_frame_screenshot,retry_count,series_name,source_point_date_text,raw_x,raw_tooltip,ranking_metrics_json
2026-06-17,ugphone,com.tykeji.ugphone,TW,39,,,,,,SUCCESS,all rankings captured from exact forward date-column tooltip event,https://app.sensortower.com/overview/com.tykeji.ugphone?country=TW&tab=category_rankings,2026-06-22 10:17:24,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_ugphone_TW_all_visible_20260622_101707_chart_viewport.png,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_ugphone_TW_all_visible_frame_022_2026-06-17_20260622_101721_975493.png,0,all tooltip ranking fields (strict forward date-column sweep),tooltip date equals current date column,808.83,"Wednesday, Jun 17, 2026 UgPhone雲手機-安卓雲端遊戲模擬器穩定多開不掉線 收入排行 - 工具 #39","{""revenue_rank_apps"": """", ""revenue_rank_overall"": """", ""revenue_rank_tools"": ""39"", ""top_free_rank_apps"": """", ""top_free_rank_overall"": """", ""top_free_rank_tools"": """"}"
2026-06-17,ugphone,com.tykeji.ugphone,US,375,,,,,,SUCCESS,all rankings captured from exact forward date-column tooltip event,https://app.sensortower.com/overview/com.tykeji.ugphone?country=US&tab=category_rankings,2026-06-22 10:19:07,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_ugphone_US_all_visible_20260622_101854_chart_viewport.png,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_ugphone_US_all_visible_frame_025_2026-06-17_20260622_101905_119880.png,0,all tooltip ranking fields (strict forward date-column sweep),tooltip date equals current date column,808.83,"Wednesday, Jun 17, 2026 UgPhone - Android Cloud Phone 收入排行 - 工具 #375","{""revenue_rank_apps"": """", ""revenue_rank_overall"": """", ""revenue_rank_tools"": ""375"", ""top_free_rank_apps"": """", ""top_free_rank_overall"": """", ""top_free_rank_tools"": """"}"
2026-06-17,ugphone,com.tykeji.ugphone,VN,5,81,199,134,,,SUCCESS,all rankings captured from exact forward date-column tooltip event,https://app.sensortower.com/overview/com.tykeji.ugphone?country=VN&tab=category_rankings,2026-06-22 10:11:43,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_ugphone_VN_all_visible_20260622_101113_chart_viewport.png,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_ugphone_VN_all_visible_frame_025_2026-06-17_20260622_101136_969858.png,0,all tooltip ranking fields (strict forward date-column sweep),tooltip date equals current date column,811.35,"Wednesday, Jun 17, 2026 UgPhone Điện thoại đám mây 收入排行 - 工具 #5 收入排行 - 应用 #81 热门免费 - 工具 #134 收入排行 - 总体 #199","{""revenue_rank_apps"": ""81"", ""revenue_rank_overall"": ""199"", ""revenue_rank_tools"": ""5"", ""top_free_rank_apps"": """", ""top_free_rank_overall"": """", ""top_free_rank_tools"": ""134""}"
2026-06-17,vsphone,com.vsphone.overseas,BR,154,,,,,,SUCCESS,all rankings captured from exact forward date-column tooltip event,https://app.sensortower.com/overview/com.vsphone.overseas?country=BR&tab=category_rankings,2026-06-22 11:02:21,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_vsphone_BR_all_visible_20260622_110207_chart_viewport.png,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_vsphone_BR_all_visible_frame_025_2026-06-17_20260622_110218_967119.png,0,all tooltip ranking fields (strict forward date-column sweep),tooltip date equals current date column,808.83,"Wednesday, Jun 17, 2026 VSPhone - Android Cloud Phone 收入排行 - 工具 #154","{""revenue_rank_apps"": """", ""revenue_rank_overall"": """", ""revenue_rank_tools"": ""154"", ""top_free_rank_apps"": """", ""top_free_rank_overall"": """", ""top_free_rank_tools"": """"}"
2026-06-17,vsphone,com.vsphone.overseas,DE,,,,,,,SCAN_UNCERTAIN,forward date-column sweep reached boundary without an exact tooltip date; no source-data conclusion,https://app.sensortower.com/overview/com.vsphone.overseas?country=DE&tab=category_rankings,2026-06-22 11:18:40,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_vsphone_DE_all_visible_20260622_111747_chart_viewport.png,,0,,,,,
2026-06-17,vsphone,com.vsphone.overseas,FR,,,,,,,SCAN_UNCERTAIN,forward date-column sweep reached boundary without an exact tooltip date; no source-data conclusion,https://app.sensortower.com/overview/com.vsphone.overseas?country=FR&tab=category_rankings,2026-06-22 11:24:04,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_vsphone_FR_all_visible_20260622_112303_chart_viewport.png,,0,,,,,
2026-06-17,vsphone,com.vsphone.overseas,GB,,,,,,,NO_POINT_OBSERVED,forward date-column sweep visited this date column across all y tracks but observed no exact tooltip date,https://app.sensortower.com/overview/com.vsphone.overseas?country=GB&tab=category_rankings,2026-06-22 11:20:02,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_vsphone_GB_all_visible_20260622_111908_chart_viewport.png,,0,,,,,
2026-06-17,vsphone,com.vsphone.overseas,HK,150,,,,,,SUCCESS,all rankings captured from exact forward date-column tooltip event,https://app.sensortower.com/overview/com.vsphone.overseas?country=HK&tab=category_rankings,2026-06-22 11:06:52,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_vsphone_HK_all_visible_20260622_110619_chart_viewport.png,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_vsphone_HK_all_visible_frame_015_2026-06-17_20260622_110647_184964.png,0,all tooltip ranking fields (strict forward date-column sweep),tooltip date equals current date column,808.83,"Wednesday, Jun 17, 2026 VSPhone - Android Cloud Phone 收入排行 - 工具 #150","{""revenue_rank_apps"": """", ""revenue_rank_overall"": """", ""revenue_rank_tools"": ""150"", ""top_free_rank_apps"": """", ""top_free_rank_overall"": """", ""top_free_rank_tools"": """"}"
2026-06-17,vsphone,com.vsphone.overseas,ID,101,,,,,,SUCCESS,all rankings captured from exact forward date-column tooltip event,https://app.sensortower.com/overview/com.vsphone.overseas?country=ID&tab=category_rankings,2026-06-22 11:05:52,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_vsphone_ID_all_visible_20260622_110524_chart_viewport.png,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_vsphone_ID_all_visible_frame_025_2026-06-17_20260622_110546_064378.png,0,all tooltip ranking fields (strict forward date-column sweep),tooltip date equals current date column,811.35,"Wednesday, Jun 17, 2026 Ponsel Cloud VSPhone 收入排行 - 工具 #101","{""revenue_rank_apps"": """", ""revenue_rank_overall"": """", ""revenue_rank_tools"": ""101"", ""top_free_rank_apps"": """", ""top_free_rank_overall"": """", ""top_free_rank_tools"": """"}"
2026-06-17,vsphone,com.vsphone.overseas,IN,,,,,,,NO_POINT_OBSERVED,forward date-column sweep visited this date column across all y tracks but observed no exact tooltip date,https://app.sensortower.com/overview/com.vsphone.overseas?country=IN&tab=category_rankings,2026-06-22 11:21:11,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_vsphone_IN_all_visible_20260622_112034_chart_viewport.png,,0,,,,,
2026-06-17,vsphone,com.vsphone.overseas,IT,531,,,,,,SUCCESS,all rankings captured from exact forward date-column tooltip event,https://app.sensortower.com/overview/com.vsphone.overseas?country=IT&tab=category_rankings,2026-06-22 11:22:29,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_vsphone_IT_all_visible_20260622_112148_chart_viewport.png,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_vsphone_IT_all_visible_frame_011_2026-06-17_20260622_112221_339471.png,0,all tooltip ranking fields (strict forward date-column sweep),tooltip date equals current date column,808.83,"Wednesday, Jun 17, 2026 VSPhone - Android Cloud Phone 收入排行 - 工具 #531","{""revenue_rank_apps"": """", ""revenue_rank_overall"": """", ""revenue_rank_tools"": ""531"", ""top_free_rank_apps"": """", ""top_free_rank_overall"": """", ""top_free_rank_tools"": """"}"
2026-06-17,vsphone,com.vsphone.overseas,KR,,,,,,,NO_POINT_OBSERVED,forward date-column sweep visited this date column across all y tracks but observed no exact tooltip date,https://app.sensortower.com/overview/com.vsphone.overseas?country=KR&tab=category_rankings,2026-06-22 11:11:22,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_vsphone_KR_all_visible_20260622_110828_chart_viewport.png,,0,,,,,
2026-06-17,vsphone,com.vsphone.overseas,MX,592,,,,,,SUCCESS,all rankings captured from exact forward date-column tooltip event,https://app.sensortower.com/overview/com.vsphone.overseas?country=MX&tab=category_rankings,2026-06-22 11:14:00,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_vsphone_MX_all_visible_20260622_111314_chart_viewport.png,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_vsphone_MX_all_visible_frame_008_2026-06-17_20260622_111353_666689.png,0,all tooltip ranking fields (strict forward date-column sweep),tooltip date equals current date column,808.83,"Wednesday, Jun 17, 2026 VSPhone - Android Cloud Phone 收入排行 - 工具 #592","{""revenue_rank_apps"": """", ""revenue_rank_overall"": """", ""revenue_rank_tools"": ""592"", ""top_free_rank_apps"": """", ""top_free_rank_overall"": """", ""top_free_rank_tools"": """"}"
2026-06-17,vsphone,com.vsphone.overseas,MY,226,,,,,,SUCCESS,all rankings captured from exact forward date-column tooltip event,https://app.sensortower.com/overview/com.vsphone.overseas?country=MY&tab=category_rankings,2026-06-22 11:04:47,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_vsphone_MY_all_visible_20260622_110411_chart_viewport.png,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_vsphone_MY_all_visible_frame_014_2026-06-17_20260622_110440_992618.png,0,all tooltip ranking fields (strict forward date-column sweep),tooltip date equals current date column,808.83,"Wednesday, Jun 17, 2026 Ponsel Cloud VSPhone 收入排行 - 工具 #226","{""revenue_rank_apps"": """", ""revenue_rank_overall"": """", ""revenue_rank_tools"": ""226"", ""top_free_rank_apps"": """", ""top_free_rank_overall"": """", ""top_free_rank_tools"": """"}"
2026-06-17,vsphone,com.vsphone.overseas,PH,63,536,,,,,SUCCESS,all rankings captured from exact forward date-column tooltip event,https://app.sensortower.com/overview/com.vsphone.overseas?country=PH&tab=category_rankings,2026-06-22 11:01:38,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_vsphone_PH_all_visible_20260622_110122_chart_viewport.png,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_vsphone_PH_all_visible_frame_025_2026-06-17_20260622_110135_399398.png,0,all tooltip ranking fields (strict forward date-column sweep),tooltip date equals current date column,808.83,"Wednesday, Jun 17, 2026 VSPhone - Android Cloud Phone 收入排行 - 工具 #63 收入排行 - 应用 #536","{""revenue_rank_apps"": ""536"", ""revenue_rank_overall"": """", ""revenue_rank_tools"": ""63"", ""top_free_rank_apps"": """", ""top_free_rank_overall"": """", ""top_free_rank_tools"": """"}"
2026-06-17,vsphone,com.vsphone.overseas,PL,521,,,,,,SUCCESS,all rankings captured from exact forward date-column tooltip event,https://app.sensortower.com/overview/com.vsphone.overseas?country=PL&tab=category_rankings,2026-06-22 11:17:12,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_vsphone_PL_all_visible_20260622_111620_chart_viewport.png,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_vsphone_PL_all_visible_frame_003_2026-06-17_20260622_111704_609597.png,0,all tooltip ranking fields (strict forward date-column sweep),tooltip date equals current date column,808.83,"Wednesday, Jun 17, 2026 VSPhone - Android Cloud Phone 收入排行 - 工具 #521","{""revenue_rank_apps"": """", ""revenue_rank_overall"": """", ""revenue_rank_tools"": ""521"", ""top_free_rank_apps"": """", ""top_free_rank_overall"": """", ""top_free_rank_tools"": """"}"
2026-06-17,vsphone,com.vsphone.overseas,SG,,,,,,,SCAN_UNCERTAIN,forward date-column sweep reached boundary without an exact tooltip date; no source-data conclusion,https://app.sensortower.com/overview/com.vsphone.overseas?country=SG&tab=category_rankings,2026-06-22 11:15:29,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_vsphone_SG_all_visible_20260622_111430_chart_viewport.png,,0,,,,,
2026-06-17,vsphone,com.vsphone.overseas,TH,11,174,,400,,,SUCCESS,all rankings captured from exact forward date-column tooltip event,https://app.sensortower.com/overview/com.vsphone.overseas?country=TH&tab=category_rankings,2026-06-22 11:00:09,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_vsphone_TH_all_visible_20260622_105954_chart_viewport.png,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_vsphone_TH_all_visible_frame_025_2026-06-17_20260622_110006_491581.png,0,all tooltip ranking fields (strict forward date-column sweep),tooltip date equals current date column,808.83,"Wednesday, Jun 17, 2026 VSPhone - Android Cloud Phone 收入排行 - 工具 #11 收入排行 - 应用 #174 热门免费 - 工具 #400","{""revenue_rank_apps"": ""174"", ""revenue_rank_overall"": """", ""revenue_rank_tools"": ""11"", ""top_free_rank_apps"": """", ""top_free_rank_overall"": """", ""top_free_rank_tools"": ""400""}"
2026-06-17,vsphone,com.vsphone.overseas,TR,,,,,,,SCAN_UNCERTAIN,forward date-column sweep reached boundary without an exact tooltip date; no source-data conclusion,https://app.sensortower.com/overview/com.vsphone.overseas?country=TR&tab=category_rankings,2026-06-22 11:03:39,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_vsphone_TR_all_visible_20260622_110253_chart_viewport.png,,0,,,,,
2026-06-17,vsphone,com.vsphone.overseas,TW,110,,,,,,SUCCESS,all rankings captured from exact forward date-column tooltip event,https://app.sensortower.com/overview/com.vsphone.overseas?country=TW&tab=category_rankings,2026-06-22 11:08:02,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_vsphone_TW_all_visible_20260622_110724_chart_viewport.png,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_vsphone_TW_all_visible_frame_013_2026-06-17_20260622_110756_255619.png,0,all tooltip ranking fields (strict forward date-column sweep),tooltip date equals current date column,808.83,"Wednesday, Jun 17, 2026 VSPhone - Android Cloud Phone 收入排行 - 工具 #110","{""revenue_rank_apps"": """", ""revenue_rank_overall"": """", ""revenue_rank_tools"": ""110"", ""top_free_rank_apps"": """", ""top_free_rank_overall"": """", ""top_free_rank_tools"": """"}"
2026-06-17,vsphone,com.vsphone.overseas,US,,,,,,,SCAN_UNCERTAIN,forward date-column sweep reached boundary without an exact tooltip date; no source-data conclusion,https://app.sensortower.com/overview/com.vsphone.overseas?country=US&tab=category_rankings,2026-06-22 11:12:37,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_vsphone_US_all_visible_20260622_111145_chart_viewport.png,,0,,,,,
2026-06-17,vsphone,com.vsphone.overseas,VN,20,226,,,,,SUCCESS,all rankings captured from exact forward date-column tooltip event,https://app.sensortower.com/overview/com.vsphone.overseas?country=VN&tab=category_rankings,2026-06-22 11:00:49,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_vsphone_VN_all_visible_20260622_110036_chart_viewport.png,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_vsphone_VN_all_visible_frame_025_2026-06-17_20260622_110046_901584.png,0,all tooltip ranking fields (strict forward date-column sweep),tooltip date equals current date column,808.83,"Wednesday, Jun 17, 2026 VSPhone - Android Cloud Phone 收入排行 - 工具 #20 收入排行 - 应用 #226","{""revenue_rank_apps"": ""226"", ""revenue_rank_overall"": """", ""revenue_rank_tools"": ""20"", ""top_free_rank_apps"": """", ""top_free_rank_overall"": """", ""top_free_rank_tools"": """"}"
2026-06-18,ldcloud,com.ld.cph.gl,BR,158,,,,,,SUCCESS,all rankings captured from exact forward date-column tooltip event,https://app.sensortower.com/overview/com.ld.cph.gl?country=BR&tab=category_rankings,2026-06-22 10:34:51,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_ldcloud_BR_all_visible_20260622_103438_chart_viewport.png,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_ldcloud_BR_all_visible_frame_026_2026-06-18_20260622_103449_619890.png,0,all tooltip ranking fields (strict forward date-column sweep),tooltip date equals current date column,837.45,"Thursday, Jun 18, 2026 LDCloud-Cloud Phone for Roblox 收入排行 - 工具 #158","{""revenue_rank_apps"": """", ""revenue_rank_overall"": """", ""revenue_rank_tools"": ""158"", ""top_free_rank_apps"": """", ""top_free_rank_overall"": """", ""top_free_rank_tools"": """"}"
2026-06-18,ldcloud,com.ld.cph.gl,DE,254,,,,,,SUCCESS,all rankings captured from exact forward date-column tooltip event,https://app.sensortower.com/overview/com.ld.cph.gl?country=DE&tab=category_rankings,2026-06-22 10:50:31,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_ldcloud_DE_all_visible_20260622_105002_chart_viewport.png,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_ldcloud_DE_all_visible_frame_017_2026-06-18_20260622_105027_029110.png,0,all tooltip ranking fields (strict forward date-column sweep),tooltip date equals current date column,837.45,"Thursday, Jun 18, 2026 LDCloud - Android Cloud Phone 收入排行 - 工具 #254","{""revenue_rank_apps"": """", ""revenue_rank_overall"": """", ""revenue_rank_tools"": ""254"", ""top_free_rank_apps"": """", ""top_free_rank_overall"": """", ""top_free_rank_tools"": """"}"
2026-06-18,ldcloud,com.ld.cph.gl,FR,430,,,,,,SUCCESS,all rankings captured from exact forward date-column tooltip event,https://app.sensortower.com/overview/com.ld.cph.gl?country=FR&tab=category_rankings,2026-06-22 10:54:49,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_ldcloud_FR_all_visible_20260622_105420_chart_viewport.png,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_ldcloud_FR_all_visible_frame_019_2026-06-18_20260622_105444_530030.png,0,all tooltip ranking fields (strict forward date-column sweep),tooltip date equals current date column,837.45,"Thursday, Jun 18, 2026 LDCloud-Cloud Phone for Roblox 收入排行 - 工具 #430","{""revenue_rank_apps"": """", ""revenue_rank_overall"": """", ""revenue_rank_tools"": ""430"", ""top_free_rank_apps"": """", ""top_free_rank_overall"": """", ""top_free_rank_tools"": """"}"
2026-06-18,ldcloud,com.ld.cph.gl,GB,272,,,,,,SUCCESS,all rankings captured from exact forward date-column tooltip event,https://app.sensortower.com/overview/com.ld.cph.gl?country=GB&tab=category_rankings,2026-06-22 10:51:38,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_ldcloud_GB_all_visible_20260622_105107_chart_viewport.png,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_ldcloud_GB_all_visible_frame_016_2026-06-18_20260622_105133_964234.png,0,all tooltip ranking fields (strict forward date-column sweep),tooltip date equals current date column,837.45,"Thursday, Jun 18, 2026 LDCloud-Cloud Phone for Roblox 收入排行 - 工具 #272","{""revenue_rank_apps"": """", ""revenue_rank_overall"": """", ""revenue_rank_tools"": ""272"", ""top_free_rank_apps"": """", ""top_free_rank_overall"": """", ""top_free_rank_tools"": """"}"
2026-06-18,ldcloud,com.ld.cph.gl,HK,38,497,,,,,SUCCESS,all rankings captured from exact forward date-column tooltip event,https://app.sensortower.com/overview/com.ld.cph.gl?country=HK&tab=category_rankings,2026-06-22 10:38:11,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_ldcloud_HK_all_visible_20260622_103750_chart_viewport.png,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_ldcloud_HK_all_visible_frame_023_2026-06-18_20260622_103807_044439.png,0,all tooltip ranking fields (strict forward date-column sweep),tooltip date equals current date column,837.45,"Thursday, Jun 18, 2026 雷電雲手機 - RO仙境傳說安卓雲端模擬器全天掛機多開不掉線 收入排行 - 工具 #38 收入排行 - 应用 #497","{""revenue_rank_apps"": ""497"", ""revenue_rank_overall"": """", ""revenue_rank_tools"": ""38"", ""top_free_rank_apps"": """", ""top_free_rank_overall"": """", ""top_free_rank_tools"": """"}"
2026-06-18,ldcloud,com.ld.cph.gl,ID,40,,,,,,SUCCESS,all rankings captured from exact forward date-column tooltip event,https://app.sensortower.com/overview/com.ld.cph.gl?country=ID&tab=category_rankings,2026-06-22 10:37:21,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_ldcloud_ID_all_visible_20260622_103707_chart_viewport.png,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_ldcloud_ID_all_visible_frame_026_2026-06-18_20260622_103719_064619.png,0,all tooltip ranking fields (strict forward date-column sweep),tooltip date equals current date column,837.45,"Thursday, Jun 18, 2026 LDCloud-Cloud Phone for Roblox 收入排行 - 工具 #40","{""revenue_rank_apps"": """", ""revenue_rank_overall"": """", ""revenue_rank_tools"": ""40"", ""top_free_rank_apps"": """", ""top_free_rank_overall"": """", ""top_free_rank_tools"": """"}"
2026-06-18,ldcloud,com.ld.cph.gl,IN,367,,,,,,SUCCESS,all rankings captured from exact forward date-column tooltip event,https://app.sensortower.com/overview/com.ld.cph.gl?country=IN&tab=category_rankings,2026-06-22 10:52:48,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_ldcloud_IN_all_visible_20260622_105216_chart_viewport.png,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_ldcloud_IN_all_visible_frame_015_2026-06-18_20260622_105244_082364.png,0,all tooltip ranking fields (strict forward date-column sweep),tooltip date equals current date column,837.45,"Thursday, Jun 18, 2026 LDCloud-Cloud Phone for Roblox 收入排行 - 工具 #367","{""revenue_rank_apps"": """", ""revenue_rank_overall"": """", ""revenue_rank_tools"": ""367"", ""top_free_rank_apps"": """", ""top_free_rank_overall"": """", ""top_free_rank_tools"": """"}"
2026-06-18,ldcloud,com.ld.cph.gl,IT,189,,,,,,SUCCESS,all rankings captured from exact forward date-column tooltip event,https://app.sensortower.com/overview/com.ld.cph.gl?country=IT&tab=category_rankings,2026-06-22 10:53:43,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_ldcloud_IT_all_visible_20260622_105315_chart_viewport.png,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_ldcloud_IT_all_visible_frame_020_2026-06-18_20260622_105338_240761.png,0,all tooltip ranking fields (strict forward date-column sweep),tooltip date equals current date column,837.45,"Thursday, Jun 18, 2026 LDCloud-Cloud Phone for Roblox 收入排行 - 工具 #189","{""revenue_rank_apps"": """", ""revenue_rank_overall"": """", ""revenue_rank_tools"": ""189"", ""top_free_rank_apps"": """", ""top_free_rank_overall"": """", ""top_free_rank_tools"": """"}"
2026-06-18,ldcloud,com.ld.cph.gl,JP,376,,,,,,SUCCESS,all rankings captured from exact forward date-column tooltip event,https://app.sensortower.com/overview/com.ld.cph.gl?country=JP&tab=category_rankings,2026-06-22 10:48:31,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_ldcloud_JP_all_visible_20260622_104618_chart_viewport.png,,0,all tooltip ranking fields (strict forward date-column sweep),tooltip date equals current date column,837.45,"Thursday, Jun 18, 2026 LDCloud-クラウド電話シミュレーター 收入排行 - 工具 #376","{""revenue_rank_apps"": """", ""revenue_rank_overall"": """", ""revenue_rank_tools"": ""376"", ""top_free_rank_apps"": """", ""top_free_rank_overall"": """", ""top_free_rank_tools"": """"}"
2026-06-18,ldcloud,com.ld.cph.gl,KR,22,412,,526,,,SUCCESS,all rankings captured from exact forward date-column tooltip event,https://app.sensortower.com/overview/com.ld.cph.gl?country=KR&tab=category_rankings,2026-06-22 10:39:43,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_ldcloud_KR_all_visible_20260622_103930_chart_viewport.png,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_ldcloud_KR_all_visible_frame_026_2026-06-18_20260622_103941_226140.png,0,all tooltip ranking fields (strict forward date-column sweep),tooltip date equals current date column,837.45,"Thursday, Jun 18, 2026 LDCloud - Android 클라우드 에뮬레이터 收入排行 - 工具 #22 收入排行 - 应用 #412 热门免费 - 工具 #526","{""revenue_rank_apps"": ""412"", ""revenue_rank_overall"": """", ""revenue_rank_tools"": ""22"", ""top_free_rank_apps"": """", ""top_free_rank_overall"": """", ""top_free_rank_tools"": ""526""}"
2026-06-18,ldcloud,com.ld.cph.gl,MX,493,,,,,,SUCCESS,all rankings captured from exact forward date-column tooltip event,https://app.sensortower.com/overview/com.ld.cph.gl?country=MX&tab=category_rankings,2026-06-22 10:44:33,C:\Users\Og\.codex\skills\competitor-monitor-dashboard-main\screenshots\history_range_all_visible_20260622_101000_35b722\history_ldcloud_MX_all_visible_20260622_104116_chart_viewport.png,,0,all tooltip ranking fields (strict forward date-column sweep),tooltip date equals current date column,837.45,"Thursday, Jun 18, 2026 LDCloud-Cloud Phone for Roblox 收入排行 - 工具 #493","{""revenue_rank_apps"": """", ""revenue_rank_overall"": """", ""revenue_rank_tools"": ""493"", ""top_free_rank_apps"": """", ""top_free_rank_overall"": """", ""top_free_rank_tools"": """"}"
